"DateTime","Positive reviews","Negative reviews"
"2021-06-08 00:00:00",231,-81
"2021-06-09 00:00:00",312,-70
"2021-06-10 00:00:00",434,-91
"2021-06-11 00:00:00",277,-58
"2021-06-12 00:00:00",445,-90
"2021-06-13 00:00:00",240,-69
"2021-06-14 00:00:00",487,-120
"2021-06-15 00:00:00",183,-76
"2021-06-16 00:00:00",278,-77
"2021-06-17 00:00:00",453,-108
"2021-06-18 00:00:00",219,-72
"2021-06-19 00:00:00",556,-119
"2021-06-20 00:00:00",215,-53
"2021-06-21 00:00:00",328,-69
"2021-06-22 00:00:00",401,-116
"2021-06-23 00:00:00",292,-72
"2021-06-24 00:00:00",754,-323
"2021-06-25 00:00:00",428,-182
"2021-06-26 00:00:00",418,-158
"2021-06-27 00:00:00",876,-253
"2021-06-28 00:00:00",343,-85
"2021-06-29 00:00:00",383,-105
"2021-06-30 00:00:00",747,-189
"2021-07-01 00:00:00",383,-101
"2021-07-02 00:00:00",666,-153
"2021-07-03 00:00:00",293,-74
"2021-07-04 00:00:00",335,-97
"2021-07-05 00:00:00",532,-129
"2021-07-06 00:00:00",394,-111
"2021-07-07 00:00:00",672,-134
"2021-07-08 00:00:00",333,-86
"2021-07-09 00:00:00",601,-188
"2021-07-10 00:00:00",251,-76
"2021-07-11 00:00:00",346,-98
"2021-07-12 00:00:00",518,-135
"2021-07-13 00:00:00",312,-129
"2021-07-14 00:00:00",615,-174
"2021-07-15 00:00:00",276,-70
"2021-07-16 00:00:00",329,-71
"2021-07-17 00:00:00",601,-154
"2021-07-18 00:00:00",288,-105
"2021-07-19 00:00:00",571,-142
"2021-07-20 00:00:00",230,-78
"2021-07-21 00:00:00",529,-139
"2021-07-22 00:00:00",270,-77
"2021-07-23 00:00:00",550,-145
"2021-07-24 00:00:00",269,-70
"2021-07-25 00:00:00",337,-82
"2021-07-26 00:00:00",472,-118
"2021-07-27 00:00:00",258,-80
"2021-07-28 00:00:00",446,-140
"2021-07-29 00:00:00",210,-101
"2021-07-30 00:00:00",523,-126
"2021-07-31 00:00:00",327,-98
"2021-08-01 00:00:00",314,-81
"2021-08-02 00:00:00",439,-128
"2021-08-03 00:00:00",270,-78
"2021-08-04 00:00:00",614,-191
"2021-08-05 00:00:00",276,-95
"2021-08-06 00:00:00",391,-97
"2021-08-07 00:00:00",530,-148
"2021-08-08 00:00:00",374,-81
"2021-08-09 00:00:00",575,-149
"2021-08-10 00:00:00",300,-82
"2021-08-11 00:00:00",289,-117
"2021-08-12 00:00:00",566,-147
"2021-08-13 00:00:00",346,-113
"2021-08-14 00:00:00",452,-113
"2021-08-15 00:00:00",649,-151
"2021-08-16 00:00:00",304,-87
"2021-08-17 00:00:00",599,-159
"2021-08-18 00:00:00",467,-110
"2021-08-19 00:00:00",496,-125
"2021-08-20 00:00:00",366,-99
"2021-08-21 00:00:00",792,-221
"2021-08-22 00:00:00",319,-111
"2021-08-23 00:00:00",384,-105
"2021-08-24 00:00:00",258,-101
"2021-08-25 00:00:00",365,-120
"2021-08-26 00:00:00",695,-189
"2021-08-27 00:00:00",319,-76
"2021-08-28 00:00:00",356,-93
"2021-08-29 00:00:00",384,-97
"2021-08-30 00:00:00",378,-126
"2021-08-31 00:00:00",389,-126
"2021-09-01 00:00:00",381,-123
"2021-09-02 00:00:00",419,-112
"2021-09-03 00:00:00",356,-119
"2021-09-04 00:00:00",706,-202
"2021-09-05 00:00:00",417,-86
"2021-09-06 00:00:00",280,-82
"2021-09-07 00:00:00",341,-93
"2021-09-08 00:00:00",318,-92
"2021-09-09 00:00:00",524,-84
"2021-09-10 00:00:00",713,-154
"2021-09-11 00:00:00",454,-115
"2021-09-12 00:00:00",518,-108
"2021-09-13 00:00:00",363,-91
"2021-09-14 00:00:00",355,-72
"2021-09-15 00:00:00",344,-93
"2021-09-16 00:00:00",530,-115
"2021-09-17 00:00:00",1021,-260
"2021-09-18 00:00:00",517,-94
"2021-09-19 00:00:00",430,-118
"2021-09-20 00:00:00",377,-75
"2021-09-21 00:00:00",546,-99
"2021-09-22 00:00:00",431,-105
"2021-09-23 00:00:00",374,-93
"2021-09-24 00:00:00",446,-121
"2021-09-25 00:00:00",458,-124
"2021-09-26 00:00:00",932,-227
"2021-09-27 00:00:00",336,-97
"2021-09-28 00:00:00",353,-86
"2021-09-29 00:00:00",343,-96
"2021-09-30 00:00:00",356,-80
"2021-10-01 00:00:00",349,-112
"2021-10-02 00:00:00",417,-160
"2021-10-03 00:00:00",668,-127
"2021-10-04 00:00:00",830,-191
"2021-10-05 00:00:00",332,-71
"2021-10-06 00:00:00",416,-97
"2021-10-07 00:00:00",446,-108
"2021-10-08 00:00:00",334,-336
"2021-10-09 00:00:00",304,-155
"2021-10-10 00:00:00",470,-99
"2021-10-11 00:00:00",962,-196
"2021-10-12 00:00:00",404,-68
"2021-10-13 00:00:00",360,-68
"2021-10-14 00:00:00",639,-137
"2021-10-15 00:00:00",543,-73
"2021-10-16 00:00:00",416,-39
"2021-10-17 00:00:00",374,-90
"2021-10-18 00:00:00",469,-373
"2021-10-19 00:00:00",529,-486
"2021-10-20 00:00:00",522,-401
"2021-10-21 00:00:00",816,-530
"2021-10-22 00:00:00",524,-147
"2021-10-23 00:00:00",357,-130
"2021-10-24 00:00:00",522,-156
"2021-10-25 00:00:00",517,-121
"2021-10-26 00:00:00",411,-127
"2021-10-27 00:00:00",493,-86
"2021-10-28 00:00:00",726,-170
"2021-10-29 00:00:00",566,-147
"2021-10-30 00:00:00",835,-235
"2021-10-31 00:00:00",540,-187
"2021-11-01 00:00:00",655,-165
"2021-11-02 00:00:00",580,-185
"2021-11-03 00:00:00",648,-152
"2021-11-04 00:00:00",682,-205
"2021-11-05 00:00:00",1024,-266
"2021-11-06 00:00:00",470,-157
"2021-11-07 00:00:00",483,-132
"2021-11-08 00:00:00",411,-82
"2021-11-09 00:00:00",361,-75
"2021-11-10 00:00:00",419,-99
"2021-11-11 00:00:00",418,-90
"2021-11-12 00:00:00",394,-121
"2021-11-13 00:00:00",920,-232
"2021-11-14 00:00:00",377,-95
"2021-11-15 00:00:00",317,-90
"2021-11-16 00:00:00",420,-120
"2021-11-17 00:00:00",485,-153
"2021-11-18 00:00:00",507,-156
"2021-11-19 00:00:00",946,-280
"2021-11-20 00:00:00",512,-122
"2021-11-21 00:00:00",462,-168
"2021-11-22 00:00:00",446,-98
"2021-11-23 00:00:00",445,-97
"2021-11-24 00:00:00",418,-116
"2021-11-25 00:00:00",3238,-348
"2021-11-26 00:00:00",2985,-386
"2021-11-27 00:00:00",2070,-347
"2021-11-28 00:00:00",1901,-299
"2021-11-29 00:00:00",1492,-220
"2021-11-30 00:00:00",2534,-442
"2021-12-01 00:00:00",969,-140
"2021-12-02 00:00:00",469,-100
"2021-12-03 00:00:00",443,-115
"2021-12-04 00:00:00",525,-128
"2021-12-05 00:00:00",478,-162
"2021-12-06 00:00:00",422,-116
"2021-12-07 00:00:00",451,-114
"2021-12-08 00:00:00",874,-226
"2021-12-09 00:00:00",572,-80
"2021-12-10 00:00:00",330,-99
"2021-12-11 00:00:00",418,-134
"2021-12-12 00:00:00",439,-150
"2021-12-13 00:00:00",511,-93
"2021-12-14 00:00:00",346,-108
"2021-12-15 00:00:00",1213,-262
"2021-12-16 00:00:00",577,-139
"2021-12-17 00:00:00",465,-138
"2021-12-18 00:00:00",450,-130
"2021-12-19 00:00:00",465,-154
"2021-12-20 00:00:00",704,-90
"2021-12-21 00:00:00",373,-77
"2021-12-22 00:00:00",418,-115
"2021-12-23 00:00:00",397,-138
"2021-12-24 00:00:00",817,-222
"2021-12-25 00:00:00",476,-124
"2021-12-26 00:00:00",497,-132
"2021-12-27 00:00:00",500,-130
"2021-12-28 00:00:00",,
"2021-12-29 00:00:00",454,-121
"2021-12-30 00:00:00",473,-121
"2021-12-31 00:00:00",589,-136
"2022-01-01 00:00:00",,
"2022-01-02 00:00:00",970,-206
"2022-01-03 00:00:00",424,-131
"2022-01-04 00:00:00",468,-159
"2022-01-05 00:00:00",547,-128
"2022-01-06 00:00:00",520,-153
"2022-01-07 00:00:00",417,-115
"2022-01-08 00:00:00",940,-266
"2022-01-09 00:00:00",451,-109
"2022-01-10 00:00:00",397,-73
"2022-01-11 00:00:00",345,-116
"2022-01-12 00:00:00",471,-122
"2022-01-13 00:00:00",509,-145
"2022-01-14 00:00:00",427,-116
"2022-01-15 00:00:00",513,-153
"2022-01-16 00:00:00",563,-166
"2022-01-17 00:00:00",486,-149
"2022-01-18 00:00:00",719,-104
"2022-01-19 00:00:00",471,-151
"2022-01-20 00:00:00",580,-156
"2022-01-21 00:00:00",981,-262
"2022-01-22 00:00:00",482,-149
"2022-01-23 00:00:00",462,-138
"2022-01-24 00:00:00",554,-159
"2022-01-25 00:00:00",501,-158
"2022-01-26 00:00:00",443,-180
"2022-01-27 00:00:00",460,-171
"2022-01-28 00:00:00",524,-208
"2022-01-29 00:00:00",565,-195
"2022-01-30 00:00:00",612,-227
"2022-01-31 00:00:00",,
"2022-02-01 00:00:00",736,-256
"2022-02-02 00:00:00",558,-205
"2022-02-03 00:00:00",527,-159
"2022-02-04 00:00:00",1145,-345
"2022-02-05 00:00:00",524,-156
"2022-02-06 00:00:00",421,-161
"2022-02-07 00:00:00",434,-142
"2022-02-08 00:00:00",444,-133
"2022-02-09 00:00:00",506,-156
"2022-02-10 00:00:00",481,-152
"2022-02-11 00:00:00",423,-160
"2022-02-12 00:00:00",467,-186
"2022-02-13 00:00:00",547,-184
"2022-02-14 00:00:00",437,-163
"2022-02-15 00:00:00",410,-147
"2022-02-16 00:00:00",427,-121
"2022-02-17 00:00:00",475,-147
"2022-02-18 00:00:00",454,-154
"2022-02-19 00:00:00",1033,-298
"2022-02-20 00:00:00",479,-148
"2022-02-21 00:00:00",485,-156
"2022-02-22 00:00:00",540,-190
"2022-02-23 00:00:00",,
"2022-02-24 00:00:00",1272,-418
"2022-02-25 00:00:00",608,-394
"2022-02-26 00:00:00",659,-223
"2022-02-27 00:00:00",1049,-359
"2022-02-28 00:00:00",365,-133
"2022-03-01 00:00:00",499,-133
"2022-03-02 00:00:00",372,-105
"2022-03-03 00:00:00",417,-120
"2022-03-04 00:00:00",387,-123
"2022-03-05 00:00:00",399,-124
"2022-03-06 00:00:00",451,-141
"2022-03-07 00:00:00",453,-162
"2022-03-08 00:00:00",518,-126
"2022-03-09 00:00:00",494,-182
"2022-03-10 00:00:00",570,-123
"2022-03-11 00:00:00",480,-126
"2022-03-12 00:00:00",457,-131
"2022-03-13 00:00:00",595,-176
"2022-03-14 00:00:00",500,-144
"2022-03-15 00:00:00",924,-240
"2022-03-16 00:00:00",458,-117
"2022-03-17 00:00:00",436,-130
"2022-03-18 00:00:00",478,-128
"2022-03-19 00:00:00",538,-159
"2022-03-20 00:00:00",483,-174
"2022-03-21 00:00:00",404,-105
"2022-03-22 00:00:00",585,-169
"2022-03-23 00:00:00",410,-110
"2022-03-24 00:00:00",404,-113
"2022-03-25 00:00:00",568,-160
"2022-03-26 00:00:00",546,-183
"2022-03-27 00:00:00",542,-179
"2022-03-28 00:00:00",424,-125
"2022-03-29 00:00:00",413,-168
"2022-03-30 00:00:00",461,-96
"2022-03-31 00:00:00",1016,-263
"2022-04-01 00:00:00",400,-164
"2022-04-02 00:00:00",430,-147
"2022-04-03 00:00:00",482,-230
"2022-04-04 00:00:00",378,-154
"2022-04-05 00:00:00",418,-149
"2022-04-06 00:00:00",513,-111
"2022-04-07 00:00:00",434,-119
"2022-04-08 00:00:00",392,-98
"2022-04-09 00:00:00",373,-182
"2022-04-10 00:00:00",453,-133
"2022-04-11 00:00:00",429,-122
"2022-04-12 00:00:00",332,-130
"2022-04-13 00:00:00",429,-151
"2022-04-14 00:00:00",478,-129
"2022-04-15 00:00:00",787,-249
"2022-04-16 00:00:00",379,-107
"2022-04-17 00:00:00",427,-143
"2022-04-18 00:00:00",484,-123
"2022-04-19 00:00:00",412,-117
"2022-04-20 00:00:00",438,-131
"2022-04-21 00:00:00",464,-114
"2022-04-22 00:00:00",444,-129
"2022-04-23 00:00:00",501,-129
"2022-04-24 00:00:00",431,-126
"2022-04-25 00:00:00",403,-114
"2022-04-26 00:00:00",481,-136
"2022-04-27 00:00:00",808,-264
"2022-04-28 00:00:00",332,-90
"2022-04-29 00:00:00",378,-120
"2022-04-30 00:00:00",389,-155
"2022-05-01 00:00:00",497,-151
"2022-05-02 00:00:00",,
"2022-05-03 00:00:00",833,-223
"2022-05-04 00:00:00",406,-138
"2022-05-05 00:00:00",620,-207
"2022-05-06 00:00:00",532,-132
"2022-05-07 00:00:00",467,-145
"2022-05-08 00:00:00",1125,-312
"2022-05-09 00:00:00",339,-76
"2022-05-10 00:00:00",509,-159
"2022-05-11 00:00:00",393,-118
"2022-05-12 00:00:00",430,-155
"2022-05-13 00:00:00",454,-144
"2022-05-14 00:00:00",467,-118
"2022-05-15 00:00:00",479,-185
"2022-05-16 00:00:00",418,-102
"2022-05-17 00:00:00",425,-145
"2022-05-18 00:00:00",458,-114
"2022-05-19 00:00:00",380,-131
"2022-05-20 00:00:00",369,-126
"2022-05-21 00:00:00",402,-147
"2022-05-22 00:00:00",451,-155
"2022-05-23 00:00:00",424,-130
"2022-05-24 00:00:00",462,-167
"2022-05-25 00:00:00",513,-158
"2022-05-26 00:00:00",521,-135
"2022-05-27 00:00:00",468,-142
"2022-05-28 00:00:00",554,-165
"2022-05-29 00:00:00",441,-150
"2022-05-30 00:00:00",373,-145
"2022-05-31 00:00:00",854,-284
"2022-06-01 00:00:00",386,-120
"2022-06-02 00:00:00",570,-159
"2022-06-03 00:00:00",410,-157
"2022-06-04 00:00:00",463,-177
"2022-06-05 00:00:00",426,-154
"2022-06-06 00:00:00",396,-145
"2022-06-07 00:00:00",433,-182
"2022-06-08 00:00:00",409,-218
"2022-06-09 00:00:00",529,-210
"2022-06-10 00:00:00",426,-269
"2022-06-11 00:00:00",490,-319
"2022-06-12 00:00:00",467,-330
"2022-06-13 00:00:00",414,-355
"2022-06-14 00:00:00",416,-452
"2022-06-15 00:00:00",460,-441
"2022-06-16 00:00:00",482,-361
"2022-06-17 00:00:00",466,-200
"2022-06-18 00:00:00",1140,-323
"2022-06-19 00:00:00",369,-139
"2022-06-20 00:00:00",429,-155
"2022-06-21 00:00:00",584,-193
"2022-06-22 00:00:00",518,-160
"2022-06-23 00:00:00",431,-180
"2022-06-24 00:00:00",461,-189
"2022-06-25 00:00:00",515,-134
"2022-06-26 00:00:00",469,-164
"2022-06-27 00:00:00",437,-127
"2022-06-28 00:00:00",413,-120
"2022-06-29 00:00:00",203,-136
"2022-06-30 00:00:00",410,-158
"2022-07-01 00:00:00",467,-178
"2022-07-02 00:00:00",353,-129
"2022-07-03 00:00:00",389,-171
"2022-07-04 00:00:00",335,-135
"2022-07-05 00:00:00",352,-143
"2022-07-06 00:00:00",395,-164
"2022-07-07 00:00:00",414,-173
"2022-07-08 00:00:00",355,-122
"2022-07-09 00:00:00",248,-113
"2022-07-10 00:00:00",385,-134
"2022-07-11 00:00:00",371,-125
"2022-07-12 00:00:00",368,-110
"2022-07-13 00:00:00",437,-138
"2022-07-14 00:00:00",585,-78
"2022-07-15 00:00:00",398,-145
"2022-07-16 00:00:00",344,-138
"2022-07-17 00:00:00",370,-138
"2022-07-18 00:00:00",341,-119
"2022-07-19 00:00:00",370,-117
"2022-07-20 00:00:00",398,-118
"2022-07-21 00:00:00",346,-134
"2022-07-22 00:00:00",357,-136
"2022-07-23 00:00:00",328,-146
"2022-07-24 00:00:00",363,-138
"2022-07-25 00:00:00",337,-121
"2022-07-26 00:00:00",353,-106
"2022-07-27 00:00:00",349,-134
"2022-07-28 00:00:00",415,-171
"2022-07-29 00:00:00",489,-170
"2022-07-30 00:00:00",409,-164
"2022-07-31 00:00:00",354,-143
"2022-08-01 00:00:00",395,-117
"2022-08-02 00:00:00",397,-133
"2022-08-03 00:00:00",377,-105
"2022-08-04 00:00:00",464,-135
"2022-08-05 00:00:00",420,-132
"2022-08-06 00:00:00",373,-104
"2022-08-07 00:00:00",432,-138
"2022-08-08 00:00:00",618,-145
"2022-08-09 00:00:00",537,-142
"2022-08-10 00:00:00",493,-146
"2022-08-11 00:00:00",468,-163
"2022-08-12 00:00:00",404,-135
"2022-08-13 00:00:00",411,-112
"2022-08-14 00:00:00",346,-148
"2022-08-15 00:00:00",370,-131
"2022-08-16 00:00:00",553,-170
"2022-08-17 00:00:00",427,-141
"2022-08-18 00:00:00",453,-162
"2022-08-19 00:00:00",418,-119
"2022-08-20 00:00:00",397,-157
"2022-08-21 00:00:00",402,-168
"2022-08-22 00:00:00",423,-134
"2022-08-23 00:00:00",407,-137
"2022-08-24 00:00:00",491,-206
"2022-08-25 00:00:00",565,-211
"2022-08-26 00:00:00",558,-143
"2022-08-27 00:00:00",443,-141
"2022-08-28 00:00:00",557,-189
"2022-08-29 00:00:00",747,-218
"2022-08-30 00:00:00",,
"2022-08-31 00:00:00",554,-148
"2022-09-01 00:00:00",,
"2022-09-02 00:00:00",1473,-416
"2022-09-03 00:00:00",845,-343
"2022-09-04 00:00:00",721,-194
"2022-09-05 00:00:00",630,-174
"2022-09-06 00:00:00",573,-172
"2022-09-07 00:00:00",414,-145
"2022-09-08 00:00:00",507,-169
"2022-09-09 00:00:00",528,-197
"2022-09-10 00:00:00",419,-144
"2022-09-11 00:00:00",474,-151
"2022-09-12 00:00:00",431,-167
"2022-09-13 00:00:00",453,-128
"2022-09-14 00:00:00",,
"2022-09-15 00:00:00",1000,-286
"2022-09-16 00:00:00",648,-134
"2022-09-17 00:00:00",602,-150
"2022-09-18 00:00:00",563,-170
"2022-09-19 00:00:00",438,-154
"2022-09-20 00:00:00",517,-111
"2022-09-21 00:00:00",567,-167
"2022-09-22 00:00:00",479,-152
"2022-09-23 00:00:00",459,-160
"2022-09-24 00:00:00",578,-184
"2022-09-25 00:00:00",631,-226
"2022-09-26 00:00:00",474,-148
"2022-09-27 00:00:00",436,-118
"2022-09-28 00:00:00",545,-149
"2022-09-29 00:00:00",543,-151
"2022-09-30 00:00:00",718,-235
"2022-10-01 00:00:00",649,-191
"2022-10-02 00:00:00",420,-132
"2022-10-03 00:00:00",444,-122
"2022-10-04 00:00:00",443,-108
"2022-10-05 00:00:00",489,-92
"2022-10-06 00:00:00",496,-142
"2022-10-07 00:00:00",478,-168
"2022-10-08 00:00:00",,
"2022-10-09 00:00:00",541,-175
"2022-10-10 00:00:00",452,-114
"2022-10-11 00:00:00",415,-78
"2022-10-12 00:00:00",395,-98
"2022-10-13 00:00:00",433,-131
"2022-10-14 00:00:00",537,-125
"2022-10-15 00:00:00",481,-167
"2022-10-16 00:00:00",521,-150
"2022-10-17 00:00:00",429,-151
"2022-10-18 00:00:00",460,-139
"2022-10-19 00:00:00",806,-122
"2022-10-20 00:00:00",551,-164
"2022-10-21 00:00:00",417,-138
"2022-10-22 00:00:00",554,-161
"2022-10-23 00:00:00",,
"2022-10-24 00:00:00",508,-143
"2022-10-25 00:00:00",493,-128
"2022-10-26 00:00:00",422,-122
"2022-10-27 00:00:00",1484,-237
"2022-10-28 00:00:00",1986,-423
"2022-10-29 00:00:00",1429,-664
"2022-10-30 00:00:00",1028,-236
"2022-10-31 00:00:00",852,-232
"2022-11-01 00:00:00",1047,-312
"2022-11-02 00:00:00",744,-226
"2022-11-03 00:00:00",1091,-318
"2022-11-04 00:00:00",1507,-554
"2022-11-05 00:00:00",,
"2022-11-06 00:00:00",838,-253
"2022-11-07 00:00:00",646,-236
"2022-11-08 00:00:00",711,-166
"2022-11-09 00:00:00",759,-206
"2022-11-10 00:00:00",534,-170
"2022-11-11 00:00:00",549,-183
"2022-11-12 00:00:00",666,-173
"2022-11-13 00:00:00",,
"2022-11-14 00:00:00",,
"2022-11-15 00:00:00",1026,-289
"2022-11-16 00:00:00",460,-133
"2022-11-17 00:00:00",504,-131
"2022-11-18 00:00:00",590,-147
"2022-11-19 00:00:00",513,-163
"2022-11-20 00:00:00",566,-172
"2022-11-21 00:00:00",448,-150
"2022-11-22 00:00:00",446,-126
"2022-11-23 00:00:00",2412,-329
"2022-11-24 00:00:00",4526,-524
"2022-11-25 00:00:00",3543,-335
"2022-11-26 00:00:00",2414,-296
"2022-11-27 00:00:00",1987,-322
"2022-11-28 00:00:00",1417,-274
"2022-11-29 00:00:00",1921,-333
"2022-11-30 00:00:00",815,-181
"2022-12-01 00:00:00",493,-138
"2022-12-02 00:00:00",616,-184
"2022-12-03 00:00:00",506,-155
"2022-12-04 00:00:00",639,-169
"2022-12-05 00:00:00",486,-112
"2022-12-06 00:00:00",,
"2022-12-07 00:00:00",,
"2022-12-08 00:00:00",931,-263
"2022-12-09 00:00:00",549,-121
"2022-12-10 00:00:00",462,-147
"2022-12-11 00:00:00",534,-111
"2022-12-12 00:00:00",445,-161
"2022-12-13 00:00:00",417,-109
"2022-12-14 00:00:00",471,-140
"2022-12-15 00:00:00",449,-148
"2022-12-16 00:00:00",533,-176
"2022-12-17 00:00:00",619,-179
"2022-12-18 00:00:00",,
"2022-12-19 00:00:00",376,-122
"2022-12-20 00:00:00",337,-121
"2022-12-21 00:00:00",535,-123
"2022-12-22 00:00:00",384,-128
"2022-12-23 00:00:00",573,-131
"2022-12-24 00:00:00",692,-180
"2022-12-25 00:00:00",677,-178
"2022-12-26 00:00:00",,
"2022-12-27 00:00:00",520,-191
"2022-12-28 00:00:00",568,-158
"2022-12-29 00:00:00",523,-134
"2022-12-30 00:00:00",562,-173
"2022-12-31 00:00:00",584,-181
"2023-01-01 00:00:00",,
"2023-01-02 00:00:00",,
"2023-01-03 00:00:00",1130,-349
"2023-01-04 00:00:00",548,-137
"2023-01-05 00:00:00",564,-146
"2023-01-06 00:00:00",709,-194
"2023-01-07 00:00:00",578,-207
"2023-01-08 00:00:00",684,-226
"2023-01-09 00:00:00",512,-187
"2023-01-10 00:00:00",654,-236
"2023-01-11 00:00:00",,
"2023-01-12 00:00:00",524,-152
"2023-01-13 00:00:00",579,-170
"2023-01-14 00:00:00",531,-225
"2023-01-15 00:00:00",503,-159
"2023-01-16 00:00:00",422,-142
"2023-01-17 00:00:00",463,-127
"2023-01-18 00:00:00",379,-104
"2023-01-19 00:00:00",495,-124
"2023-01-20 00:00:00",446,-144
"2023-01-21 00:00:00",429,-135
"2023-01-22 00:00:00",461,-176
"2023-01-23 00:00:00",,
"2023-01-24 00:00:00",416,-111
"2023-01-25 00:00:00",431,-125
"2023-01-26 00:00:00",,
"2023-01-27 00:00:00",1168,-254
"2023-01-28 00:00:00",524,-174
"2023-01-29 00:00:00",511,-183
"2023-01-30 00:00:00",398,-145
"2023-01-31 00:00:00",364,-102
"2023-02-01 00:00:00",,
"2023-02-02 00:00:00",,
"2023-02-03 00:00:00",1029,-373
"2023-02-04 00:00:00",449,-151
"2023-02-05 00:00:00",468,-133
"2023-02-06 00:00:00",416,-151
"2023-02-07 00:00:00",428,-156
"2023-02-08 00:00:00",498,-164
"2023-02-09 00:00:00",491,-137
"2023-02-10 00:00:00",,
"2023-02-11 00:00:00",452,-144
"2023-02-12 00:00:00",541,-164
"2023-02-13 00:00:00",439,-141
"2023-02-14 00:00:00",420,-124
"2023-02-15 00:00:00",350,-130
"2023-02-16 00:00:00",374,-172
"2023-02-17 00:00:00",,
"2023-02-18 00:00:00",307,-136
"2023-02-19 00:00:00",396,-161
"2023-02-20 00:00:00",597,-254
"2023-02-21 00:00:00",,
"2023-02-22 00:00:00",416,-145
"2023-02-23 00:00:00",415,-171
"2023-02-24 00:00:00",506,-198
"2023-02-25 00:00:00",468,-203
"2023-02-26 00:00:00",464,-121
"2023-02-27 00:00:00",404,-127
"2023-02-28 00:00:00",408,-157
"2023-03-01 00:00:00",,
"2023-03-02 00:00:00",354,-114
"2023-03-03 00:00:00",402,-78
"2023-03-04 00:00:00",309,-131
"2023-03-05 00:00:00",521,-146
"2023-03-06 00:00:00",505,-163
"2023-03-07 00:00:00",993,-580
"2023-03-08 00:00:00",786,-402
"2023-03-09 00:00:00",475,-184
"2023-03-10 00:00:00",,
"2023-03-11 00:00:00",680,-276
"2023-03-12 00:00:00",512,-254
"2023-03-13 00:00:00",509,-157
"2023-03-14 00:00:00",512,-186
"2023-03-15 00:00:00",434,-212
"2023-03-16 00:00:00",471,-243
"2023-03-17 00:00:00",444,-125
"2023-03-18 00:00:00",,
"2023-03-19 00:00:00",522,-171
"2023-03-20 00:00:00",377,-114
"2023-03-21 00:00:00",417,-120
"2023-03-22 00:00:00",588,-198
"2023-03-23 00:00:00",490,-145
"2023-03-24 00:00:00",,
"2023-03-25 00:00:00",704,-156
"2023-03-26 00:00:00",486,-161
"2023-03-27 00:00:00",483,-147
"2023-03-28 00:00:00",485,-145
"2023-03-29 00:00:00",533,-224
"2023-03-30 00:00:00",,
"2023-03-31 00:00:00",469,-147
"2023-04-01 00:00:00",418,-161
"2023-04-02 00:00:00",638,-112
"2023-04-03 00:00:00",462,-168
"2023-04-04 00:00:00",497,-181
"2023-04-05 00:00:00",,
"2023-04-06 00:00:00",404,-87
"2023-04-07 00:00:00",383,-131
"2023-04-08 00:00:00",469,-161
"2023-04-09 00:00:00",463,-151
"2023-04-10 00:00:00",416,-100
"2023-04-11 00:00:00",,
"2023-04-12 00:00:00",405,-97
"2023-04-13 00:00:00",1093,-145
"2023-04-14 00:00:00",361,-99
"2023-04-15 00:00:00",426,-146
"2023-04-16 00:00:00",403,-122
"2023-04-17 00:00:00",380,-112
"2023-04-18 00:00:00",,
"2023-04-19 00:00:00",296,-67
"2023-04-20 00:00:00",301,-78
"2023-04-21 00:00:00",887,-412
"2023-04-22 00:00:00",938,-1162
"2023-04-23 00:00:00",648,-647
"2023-04-24 00:00:00",486,-417
"2023-04-25 00:00:00",,
"2023-04-26 00:00:00",597,-326
"2023-04-27 00:00:00",435,-200
"2023-04-28 00:00:00",482,-174
"2023-04-29 00:00:00",468,-202
"2023-04-30 00:00:00",449,-236
"2023-05-01 00:00:00",,
"2023-05-02 00:00:00",446,-170
"2023-05-03 00:00:00",431,-128
"2023-05-04 00:00:00",428,-122
"2023-05-05 00:00:00",353,-138
"2023-05-06 00:00:00",413,-152
"2023-05-07 00:00:00",456,-151
"2023-05-08 00:00:00",,
"2023-05-09 00:00:00",387,-126
"2023-05-10 00:00:00",387,-136
"2023-05-11 00:00:00",411,-142
"2023-05-12 00:00:00",392,-169
"2023-05-13 00:00:00",427,-168
"2023-05-14 00:00:00",,
"2023-05-15 00:00:00",454,-205
"2023-05-16 00:00:00",361,-129
"2023-05-17 00:00:00",420,-151
"2023-05-18 00:00:00",520,-141
"2023-05-19 00:00:00",706,-162
"2023-05-20 00:00:00",,
"2023-05-21 00:00:00",439,-139
"2023-05-22 00:00:00",378,-93
"2023-05-23 00:00:00",386,-101
"2023-05-24 00:00:00",471,-147
"2023-05-25 00:00:00",459,-150
"2023-05-26 00:00:00",,
"2023-05-27 00:00:00",,
"2023-05-28 00:00:00",831,-280
"2023-05-29 00:00:00",390,-121
"2023-05-30 00:00:00",399,-117
"2023-05-31 00:00:00",462,-122
"2023-06-01 00:00:00",,
"2023-06-02 00:00:00",367,-111
"2023-06-03 00:00:00",359,-125
"2023-06-04 00:00:00",501,-110
"2023-06-05 00:00:00",383,-115
"2023-06-06 00:00:00",357,-117
"2023-06-07 00:00:00",,
"2023-06-08 00:00:00",332,-117
"2023-06-09 00:00:00",482,-113
"2023-06-10 00:00:00",401,-111
"2023-06-11 00:00:00",381,-137
"2023-06-12 00:00:00",351,-140
"2023-06-13 00:00:00",,
"2023-06-14 00:00:00",399,-105
"2023-06-15 00:00:00",362,-125
"2023-06-16 00:00:00",481,-131
"2023-06-17 00:00:00",554,-166
